Date,Summary,Label,Confidence,URL,Logits
2024-01-10 23:25:05+00:00,Billionaire Elon Musk answered Cathie Wood's question about Bitcoin (BTC) following ETF approvals in the conversation he attended. Continue Reading: JUST IN: Elon Musk Speaks About Bitcoin After Bitcoin Spot ETF Approvals,neutral,0.9220591187477112,https://cryptopanic.com/news/19166383/JUST-IN-Elon-Musk-Speaks-About-Bitcoin-After-Bitcoin-Spot-ETF-Approvals,"[-0.4415643513202667, -1.6374677419662476, 2.2933270931243896]"
2024-01-10 22:20:05+00:00,Grayscale CEO Michael Sonnenshein spoke about spot Bitcoin (BTC) ETF approvals. Here are the Details...... Continue Reading: Grayscale CEO Speaks After Spot Bitcoin ETF Approval! Here are their first statements!,neutral,0.948060929775238,https://cryptopanic.com/news/19166217/Grayscale-CEO-Speaks-After-Spot-Bitcoin-ETF-Approval-Here-are-their-first-statements,"[-0.9981794953346252, -1.1480149030685425, 2.5271999835968018]"
2024-01-10 22:02:34+00:00,"Industry pundits believe spot Ethereum ETFs have a clear path to approval in 2024, with one predicting trading to begin as early as the second quarter.",positive,0.7982372045516968,https://cryptopanic.com/news/19166188/Spot-Ethereum-ETFs-now-have-a-straight-shot-for-approval-Analysts,"[1.6450250148773193, -2.7734265327453613, 0.22085237503051758]"
2024-01-10 21:30:20+00:00,"In a groundbreaking development for the cryptocurrency and Bitcoin market, the United States Securities and Exchange Commission (SEC) has approved all 11 spot Bitcoin ETFs submitted by the world’s largest asset managers.  Bitcoin ETFs Align With Exchange Act Standards In its official filing, the...",positive,0.7509874105453491,https://cryptopanic.com/news/19166061/BREAKING-SEC-Approves-All-11-Spot-Bitcoin-ETFs-BTC-Price-Holds-Steady-At-46000,"[1.6925101280212402, -2.8159453868865967, 0.5548393130302429]"
2024-01-10 21:27:02+00:00,It appears that we have official word that the US SEC has approved multiple BTC ETFs for trading which will begin tomorrowArticles:...,neutral,0.7744944095611572,https://cryptopanic.com/news/19166065/Its-Official-The-Bitcoin-ETF-Has-Been-APPROVED,"[0.3623686730861664, -2.2315821647644043, 1.668298602104187]"
2024-01-10 21:26:22+00:00,"The long-awaited decision on spot Bitcoin ETFs has finally come, and Cointelegraph is here to keep you updated on all the latest developments following this groundbreaking development.",neutral,0.7963265180587769,https://cryptopanic.com/news/19166045/Spot-Bitcoin-ETF-approvals-Reporting-live,"[0.526746928691864, -2.5943353176116943, 1.933402419090271]"
2024-01-10 21:18:28+00:00,"US SEC Approves 11 Bitcoin Spot ETFs, Set to Start Trading Soon; Confirmation Comes Despite Technical Glitch on SEC Website.",negative,0.6873876452445984,https://cryptopanic.com/news/19166035/BREAKING-BITCOIN-SPOT-ETF-APPROVED,"[-0.3596743047237396, 0.8345341682434082, -1.0503965616226196]"
2024-01-10 21:02:58+00:00,Update: It has been confirmed that the SEC has approved all 11 Bitcoin ETFs. Read […],neutral,0.8703135848045349,https://cryptopanic.com/news/19165988/Breaking-US-SEC-takes-down-spot-Bitcoin-ETF-approval-announcement-again,"[-0.0984254777431488, -1.839955449104309, 1.9667915105819702]"
2024-01-10 20:59:47+00:00,"The US will finally be getting spot Bitcoin ETFs, with industry analysts predicting a surge in institutional capital inflow into BTC.",positive,0.950800895690918,https://cryptopanic.com/news/19165943/APPROVED-Spot-Bitcoin-ETFs-to-Trade-on-US-Markets-in-Historic-Milestone,"[1.993744969367981, -1.7812680006027222, -1.5533514022827148]"
2024-01-10 20:56:49+00:00,"The US Securities and Exchange Commission (SEC) has finally approved the launch of 11 spot Bitcoin exchange-traded funds (ETFs) that would hold Bitcoin directly, marking a significant milestone for the crypto community. This decision comes after 10 years of failed applications and is expected to...",positive,0.9009832143783569,https://cryptopanic.com/news/19165963/SEC-approves-11-Bitcoin-spot-ETFs-to-begin-trading-after-10-year-wait,"[1.9208621978759766, -2.5441677570343018, -0.3979111611843109]"
2024-01-10 20:50:58+00:00,"In a landmark move that is expected to reshape the landscape of cryptocurrency investing, the United States Securities and Exchange Commission (SEC) has finally approved spot Bitcoin ETFs applications from the world’s largest asset managers. After months of anticipation and evaluation, the SEC...",positive,0.8507986068725586,https://cryptopanic.com/news/19165944/BREAKING-Spot-Bitcoin-ETFs-Approved-By-US-SEC,"[1.848570466041565, -2.600615978240967, 0.038717225193977356]"
2024-01-10 20:42:04+00:00,"According to the official statement made by the SEC, Bitcoin Spot ETFs have been approved and will begin trading tomorrow. Continue Reading: BREAKING: Finally SEC Announces – Bitcoin Spot ETFs Are Approved and Will Start Trading Tomorrow",neutral,0.8776605725288391,https://cryptopanic.com/news/19165941/BREAKING-Finally-SEC-Announces-Bitcoin-Spot-ETFs-Are-Approved-and-Will-Start-Trading-Tomorrow,"[-0.14484728872776031, -1.8998514413833618, 1.9850983619689941]"
2024-01-10 20:19:28+00:00,"What’s good for traditional finance is not good for bitcoin, despite whatever happens to its price",neutral,0.8484838008880615,https://cryptopanic.com/news/19165872/Lets-be-real-Bitcoin-ETFs-have-never-really-mattered,"[-0.48678669333457947, -0.9132987260818481, 1.7384312152862549]"
2024-01-10 20:19:04+00:00,"According to breaking information from the SEC's official website, CBOE has withdrawn all 8-A12B Certifications issued today for Bitcoin Spot ETFs. CBOE also stated in its statement that they are still waiting for approval from the SEC for Bitcoin Spot ETFs. CBOE had announced a few hours ago...",negative,0.9245815277099609,https://cryptopanic.com/news/19165869/BREAKING-CBOE-Withdraws-8-A12B-Certification-for-Multiple-Companies-Bitcoin-Spot-ETF-Applications,"[-1.8899348974227905, 2.507570266723633, -0.16228225827217102]"
2024-01-10 19:44:14+00:00,The exchange's website listed six bitcoin ETF applicants to start trading tomorrow.,neutral,0.9409441947937012,https://cryptopanic.com/news/19165792/Cboe-Says-Bitcoin-ETFs-to-Start-Trading-Thursday-Though-the-SEC-Hasnt-Approved-Them-Yet,"[-0.9621766209602356, -1.085504412651062, 2.4396071434020996]"
2024-01-10 19:38:07+00:00,"The news service’s analysts expect to see trading begin very soon, and the technology is in place to track it.",neutral,0.699967086315155,https://cryptopanic.com/news/19165764/All-systems-go-at-Bloomberg-as-terminal-populates-all-11-proposed-BTC-ETFs,"[0.8177800178527832, -2.5705862045288086, 1.6981276273727417]"
2024-01-10 19:09:05+00:00,It has been reported that the SEC has approved the listing of Bitcoin Spot ETFs in the USA. Bitcoin price is buoyant after the turning point. Continue Reading: BREAKING: CBOE Announces Approval of Bitcoin Spot ETF,positive,0.6686100959777832,https://cryptopanic.com/news/19165674/BREAKING-CBOE-Announces-Approval-of-Bitcoin-Spot-ETF,"[1.0220388174057007, -2.1631662845611572, 0.23297590017318726]"
2024-01-10 19:07:18+00:00,"Bloomberg Terminal has listed all eleven spot Bitcoin exchange-traded funds (ETF) following their appearance on brokerage platforms, which strongly suggests imminent SEC approval. Bloomberg ETF analyst Eric Balchunas broke the news of the listing and believes the regulator will officially...",neutral,0.7419952750205994,https://cryptopanic.com/news/19165663/Spot-Bitcoin-ETF-approvals-imminent-as-tickers-go-live-on-Bloomberg-Fidelity,"[0.44845497608184814, -2.2526679039001465, 1.5697927474975586]"
2024-01-10 17:55:39+00:00,Former U.S. Securities and Exchange Commission (SEC) chairman Jay Clayton is bullish on the prospects of a spot Bitcoin (BTC) exchange-traded fund getting approved. Clayton says in a CNBC interview that the greenlighting of a spot Bitcoin ETF by the SEC is “inevitable”. “I think there’s nothing...,neutral,0.5113627314567566,https://cryptopanic.com/news/19165490/Bitcoin-BTC-ETF-Approval-Is-Inevitable-Says-Former-SEC-Chairman-Jay-Clayton,"[0.7956419587135315, -2.0093472003936768, 0.8998482823371887]"
2024-01-10 17:09:21+00:00,"In a notable development, a mysterious entity has injected a whopping $2.88 billion into the cryptocurrency market over the...",neutral,0.8392700552940369,https://cryptopanic.com/news/19165352/Mysterious-Whale-Injects-288-Billion-into-Crypto-Market-as-Spot-Bitcoin-ETF-Approval-Looms,"[-0.2008512020111084, -1.2263518571853638, 1.758422613143921]"
2024-01-10 16:20:38+00:00,"Full approval from the SEC is still pending, but the exchange approved Bitcoin ETF listings from ARK 21Shares, Invesco Galaxy, Fidelity, VanEck, WisdomTree and Franklin Templeton.",neutral,0.7045214772224426,https://cryptopanic.com/news/19165221/Cboe-approves-listing-of-spot-Bitcoin-ETFs-from-multiple-asset-managers,"[0.7561438679695129, -2.5708823204040527, 1.6603367328643799]"
2024-01-10 16:11:04+00:00,"Recently, numerous companies have issued listing certificates for Bitcoin Spot Exchange Traded Funds (ETFs). These include 21Shares & ARK Spot Bitcoin ETF, Invesco Galaxy Bitcoin ETF, VanEck, Franklin and Fidelity Spot Bitcoin ETF. Listing certificates announced on the SEC's official website...",neutral,0.942947506904602,https://cryptopanic.com/news/19165190/BREAKING-Several-Applicant-Companies-Issue-Listing-Certificates-for-Bitcoin-Spot-ETFs-What-Does-It-Mean,"[-0.5977116227149963, -1.720141053199768, 2.4891068935394287]"
2024-01-10 14:16:11+00:00,"As the final deadline for the SEC’s decision on spot Bitcoin ETF applications arrives, the crypto community finds itself in a state of both excitement and chaos. This follows the dissemination of a “fake news” report on Tuesday falsely claiming the approval of these applications. However,...",negative,0.8045316934585571,https://cryptopanic.com/news/19164819/Bloomberg-Claims-All-11-Spot-Bitcoin-ETF-Will-Be-Approved-Today,"[-1.4355496168136597, 1.6152817010879517, -0.016199499368667603]"
2024-01-10 13:00:00+00:00,"Cryptocurrencies are more than just an investment product for price speculation in the short, mid, and long terms. Actually, the … Continue reading",neutral,0.936348557472229,https://cryptopanic.com/news/19164514/Record-breaking-year-for-crypto-payments-in-2023-CoinGate-report,"[-0.7117975354194641, -1.2292877435684204, 2.444277763366699]"
2024-01-10 12:00:56+00:00,"Background of the Incident The SEC’s official X (formerly known as Twitter) account erroneously stated on 9 January 2024 that the commission had approved all spot Bitcoin ETF applications. This announcement led to a significant reaction in the Bitcoin market, with the BTC price momentarily...",negative,0.8312933444976807,https://cryptopanic.com/news/19164355/Ripple-CEO-and-Ripple-CLO-Explain-Why-the-US-SEC-Should-Be-Investigating-Itself,"[-0.9583266973495483, 1.5189828872680664, -0.6098513603210449]"
2024-01-10 11:44:14+00:00,"BlackRock has dropped its ongoing fee for its proposed spot Bitcoin ETF to just 0.25% with a promotional offer of 0.12% for the first $5 billion in assets, or twelve months, in an updated S1 filing submitted early Jan. 10. “The Sponsor’s Fee is accrued daily at an annualized rate equal to 0.25%...",negative,0.9049304723739624,https://cryptopanic.com/news/19164320/BlackRock-drops-ETF-fee-to-just-012-for-first-5-billion-in-assets-025-ongoing,"[-1.7790048122406006, 2.480598211288452, 0.08292573690414429]"
2024-01-10 09:10:07+00:00,"X's Security team made a statement regarding the SEC's false post regarding the approval of Bitcoin ETF applications. Continue Reading: Statement from Twitter (X) Regarding SEC's Hijacking of Twitter Account: ""The Problem Doesn't Come From Us!""",neutral,0.5098998546600342,https://cryptopanic.com/news/19163834/Statement-from-Twitter-X-Regarding-SECs-Hijacking-of-Twitter-Account-The-Problem-Doesnt-Come-From-Us,"[-1.5502476692199707, 1.1539571285247803, 1.2583410739898682]"
2024-01-10 08:34:38+00:00,"Bitcoin Traders Lose $190M in 48 Hours Amid Price Fluctuations and Fake SEC Tweet; ETF Decision Looms, Market Volatility Peaks",negative,0.9603266716003418,https://cryptopanic.com/news/19163762/Bitcoin-Traders-Lose-Over-190-Million-Within-48-Hours,"[-1.3483201265335083, 2.651167631149292, -1.121644377708435]"
2024-01-10 07:32:56+00:00,Senators Vance and Tillis Request SEC Report on X Account Breach; False Bitcoin ETF Tweet Raises Cybersecurity Concerns.,negative,0.959434449672699,https://cryptopanic.com/news/19163629/US-Senators-Call-For-Reports-on-The-SEC-X-Account-Breach,"[-1.7347286939620972, 2.8396530151367188, -0.6033655405044556]"
2024-01-10 04:30:40+00:00,"Elon Musk's X has issued a statement confirming the compromise of the Securities and Exchange Commission’s X account. What Happened: “We can confirm that the account @SECGov was compromised and we have completed a preliminary investigation,” stated X distancing itself from a breach of its own...",negative,0.7087647318840027,https://cryptopanic.com/news/19163392/Elon-Musks-X-Confirms-SEC-Twitter-Hack-That-Sent-Bitcoin-Soaring-Was-Caused-By-Lack-Of-Two-Factor-Authentication,"[-1.491597294807434, 1.5483050346374512, 0.535133957862854]"
2024-01-09 23:43:00+00:00,"Ethereum ($ETH) whales have accumulated nearly $1 billion worth of the second-largest cryptocurrency by market capitalization in just the last month as the cryptocurrency’s price fails to perform as well as BTC itself. According to data shared by popular cryptocurrency analyst Ali Martinez,...",negative,0.8722127079963684,https://cryptopanic.com/news/19163045/Ethereum-Whales-Buy-up-1-Billion-Worth-of-ETH-as-Price-Lags-Behind-Bitcoin,"[-1.1468780040740967, 1.8552796840667725, -0.4795234501361847]"
2024-01-09 22:22:04+00:00,"According to the latest development, Elon Musk also made his comment after the SEC's Twitter account was hacked and a fake Tweet was sent about the approval of Bitcoin Spot ETFs. Under a post making fun of the hacking of the SEC's Twitter account and discussing what the SEC's Twitter password...",neutral,0.7240041494369507,https://cryptopanic.com/news/19162921/BREAKING-Elon-Musk-Gets-Involved-in-Fake-Bitcoin-Spot-ETF-Drama-He-Tweeted-About-Dogecoin,"[-1.43794584274292, 0.6734676957130432, 1.7521597146987915]"
2024-01-09 22:14:10+00:00,"Gary Gensler, the chair of the SEC, reveals that the agency’s X (formerly Twitter) account was compromised, spreading false news about the approval of a spot Bitcoin exchange-traded fund (ETF). “The SEC gov Twitter account was compromised, and an unauthorized tweet was posted,” Gensler posted....",negative,0.8321303725242615,https://cryptopanic.com/news/19162883/SEC-Social-Media-Hacked-Spreads-False-News-on-Bitcoin-ETF-Approval,"[-1.716044306755066, 2.1162712574005127, 0.401891827583313]"
2024-01-09 21:37:37+00:00,Gensler’s post came 15 minutes after the SEC’s X account falsely reported that spot Bitcoin ETFs were approved.,neutral,0.8186015486717224,https://cryptopanic.com/news/19162752/Gary-Gensler-reports-SEC-X-account-compromised-No-spot-Bitcoin-ETF-approval-yet,"[-0.921795666217804, -0.11646487563848495, 1.759887456893921]"
2024-01-09 21:30:04+00:00,"According to the SEC chairman's statement, the post announcing the approval of Bitcoin Spot ETFs was made by the hacker who took over the SEC's official X account. So currently Bitcoin Spot ETFs have not received official approval. On the other hand, the relevant confirmation post was deleted...",neutral,0.7560117244720459,https://cryptopanic.com/news/19162740/BREAKING-Gary-Gensler-Says-SECs-X-Account-Hacked-Bitcoin-Spot-ETFs-Not-Yet-Approved,"[-1.445685625076294, 0.4633648693561554, 1.7325156927108765]"
2024-01-09 21:20:03+00:00,“Today the SEC grants approval for Bitcoin ETFs for listing on all registered national securities exchanges. The approved Bitcoin ETFs will be subject to ongoing surveillance and compliance measures to.,neutral,0.8238148093223572,https://cryptopanic.com/news/19162694/SEC-Account-Compromised-Stating-ETFs-Approved,"[0.43603599071502686, -2.532071352005005, 2.028569221496582]"
2024-01-09 21:17:12+00:00,"The United States Securities and Exchange Commission did not give the green light to the first spot Bitcoin ETF in the country on Jan. 9, Gary Gensler confirms on X.",neutral,0.7020812630653381,https://cryptopanic.com/news/19162684/Update-Spot-Bitcoin-ETFs-not-yet-approved-in-the-United-States,"[-1.3535608053207397, 0.43749845027923584, 1.4489774703979492]"
2024-01-09 21:15:50+00:00,"UPDATE: Gary Gensler announced on Twitter the SEC account was compromised and the ETFs have NOT been approved yet. The @SECGov twitter account was compromised, and an unauthorized tweet was posted. The SEC has not approved the listing and trading of spot bitcoin exchange-traded products. — Gary...",neutral,0.5896775126457214,https://cryptopanic.com/news/19162688/SEC-announces-Twitter-account-was-compromised-and-ETFs-have-not-been-approved,"[-1.6377301216125488, 1.106708288192749, 1.5316431522369385]"
2024-01-09 21:13:05+00:00,"According to breaking information, the SEC has finally decided to allow Bitcoin Spot ETFs to be traded in the US market. Continue Reading: BREAKING: Good News Finally Arrives – SEC Approves Bitcoin Spot ETFs",positive,0.7694749236106873,https://cryptopanic.com/news/19162700/BREAKING-Good-News-Finally-Arrives-SEC-Approves-Bitcoin-Spot-ETFs,"[1.3593791723251343, -2.3861794471740723, 0.07189849764108658]"
2024-01-09 16:27:10+00:00,"After last week’s leverage shakeout, the bitcoin spot ETFs verdict is now less likely to be a sell-the-news event, according to K33 Research.",neutral,0.5059521794319153,https://cryptopanic.com/news/19161949/Spot-Bitcoin-ETF-verdict-less-likely-a-sell-the-news-event-now-K33,"[-1.0357942581176758, 0.6551567912101746, 0.8481557369232178]"
2024-01-09 14:04:44+00:00,"Valkyrie Investments Awaits SEC Decision on Bitcoin ETF, Anticipates Big Investor Interest and Early Retail Involvement.",neutral,0.7121286988258362,https://cryptopanic.com/news/19161519/Bitcoin-ETF-Could-Start-Trading-on-Thursday-Valkyrie-Predicts,"[0.5623303651809692, -2.3765299320220947, 1.5196483135223389]"
2024-01-09 13:19:27+00:00,Valkyrie Investments anticipates that spot bitcoin ETFs might see $4-5 billion of inflows in the first few weeks of trading.,negative,0.5032317042350769,https://cryptopanic.com/news/19161350/Valkyrie-expects-spot-bitcoin-ETFs-to-go-effective-Wednesday-with-trading-beginning-Thursday,"[-0.1205945536494255, 0.2719598114490509, -0.8933481574058533]"
2024-01-09 12:54:50+00:00,The crypto world is abuzz with anticipation as former SEC Chair Jay Clayton makes a bold prediction: the approval of the first spot Bitcoin ETF in the United States could be announced as soon as tomorrow. Clayton’s recent appearance on CNBC’s “Squawk Box” has sent ripples across financial...,neutral,0.6061860918998718,https://cryptopanic.com/news/19161267/Jay-Clayton-says-spot-Bitcoin-ETF-approval-is-coming,"[0.47269245982170105, -1.7728091478347778, 1.004637360572815]"
2024-01-09 07:13:44+00:00,"As the January 10 deadline for the approval of several spot Bitcoin ETF looms, the US Securities and Exchange Commission (SEC) has made a notable move by sending new comments on updated S-1 filings just hours after their submission. This swift response from the SEC has sparked a debate within...",positive,0.6822790503501892,https://cryptopanic.com/news/19160317/SEC-Issues-Fresh-Comments-On-Bitcoin-ETF-S-1s-A-Delay-Signal,"[0.8812511563301086, -1.8709142208099365, -0.030334798619151115]"
2024-01-09 05:56:45+00:00,"Jim Cramer, known for his bold market predictions, recently suggested that Bitcoin (BTC) is ""topping out""",positive,0.7820165753364563,https://cryptopanic.com/news/19160206/Jim-Cramer-Bitcoin-BTC-Price-Is-Topping-Out,"[1.7144901752471924, -2.4550280570983887, 0.3799743056297302]"
2024-01-08 23:50:02+00:00,"The U.S. Securities and Exchange Commission (SEC) began to publish notices of filing updates related to spot Bitcoin ETFs on Jan. 8. As of 10:45 p.m. UTC, the SEC’s national securities exchange page listed amendments to eight 19b-4 filings detailing proposed rule changes. Six of those updated...",neutral,0.9142440557479858,https://cryptopanic.com/news/19159816/SEC-lists-eight-updated-19b-4-filings-as-spot-Bitcoin-ETF-process-nears-deadline,"[-1.104493498802185, -0.635877788066864, 2.2167556285858154]"
2024-01-08 19:00:31+00:00,"The first week of 2024 marked a notable milestone in crypto asset investments. Investment products in this particular sector witnessed inflows amounting to $151 million, according to a recent report from CoinShares. Crypto Asset Funds Sees Surge In Inflows This $151 million surge in inflow, as...",positive,0.9273040890693665,https://cryptopanic.com/news/19159264/A-Bullish-Beginning-151-Million-Poured-Into-Crypto-Funds-In-2024s-First-Week,"[1.7141094207763672, -1.4317775964736938, -1.6278892755508423]"
2024-01-08 18:35:00+00:00,"According to the famous cryptocurrency analyst Michaël van de Poppe, altcoin rallies happen during Bitcoin consolidation before breaking into new highs. Van de Poppe made the statement in a recently uploaded video, where he analyzed the potential impact of a Bitcoin ETF on the altcoin market....",neutral,0.833225429058075,https://cryptopanic.com/news/19159227/Bitcoin-and-Ethereum-ETFs-To-Push-the-Markets-Higher-Analyst,"[-0.8852971792221069, -0.39834463596343994, 1.6893398761749268]"
2024-01-08 16:29:38+00:00,"SEC Chairman Warns of Crypto Risks Ahead of Bitcoin ETF Decision, Highlights Legal, Volatility, and Scam Concerns.",negative,0.7646384239196777,https://cryptopanic.com/news/19158861/Gensler-Addresses-Crypto-Investors-Crypto-World-Buzzes-With-Excitement,"[-1.4675700664520264, 1.9435328245162964, 0.6518315076828003]"
